Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC54,OUT027,5868.583486624664
FDP08,OUT018,3053.15362153319
FDU44,OUT046,2556.8442629221686
DRG39,OUT035,870.5119992398236
FDU32,OUT049,2021.1116854690322
FDY27,OUT049,2947.438889127197
NCP54,OUT013,2021.1116854690322
NCZ41,OUT049,2024.0149924264222
DRL49,OUT013,2187.2147447562584
FDI05,OUT018,1303.9973682316406
FDY56,OUT045,3801.764182107931
DRC13,OUT013,2021.1116854690322
NCV29,OUT017,2975.7323911193434
FDR24,OUT049,1497.2540294954485
FDZ34,OUT018,3053.15362153319
FDP37,OUT035,2024.0149924264222
FDX08,OUT027,4852.656594372817
FDS57,OUT045,2048.376951022947
NCG18,OUT049,1557.0947824236
FDK25,OUT018,2753.3311457998325
FDH53,OUT049,1334.7642976030172
DRI59,OUT018,3552.5079466947486
FDA52,OUT046,2890.3119648533043
FDT20,OUT010,132.13117641745205
FDE36,OUT019,383.2125647967711
FDI24,OUT017,2867.764999323173
FDB28,OUT018,3093.0175266096135
FDV11,OUT017,2890.3119648533043
FDP01,OUT046,2489.4529958615526
FDD34,OUT027,4234.806381049976
FDJ50,OUT027,1064.1325187732477
FDZ44,OUT013,1961.9391706083186
DRO59,OUT035,1171.871790386101
DRB48,OUT045,664.6316030662846
FDR21,OUT018,2862.749409672224
NCE42,OUT010,576.6026345378467
FDO23,OUT046,1524.1547883561493
NCE30,OUT018,3454.0974507619835
FDQ22,OUT035,660.1344312747627
FDY01,OUT045,1937.5353782409331
FDS08,OUT017,2898.3455799595854
FDG28,OUT018,3713.8582429568473
FDQ51,OUT018,743.4136007115911
FDB05,OUT017,4001.4838139752082
FDO56,OUT049,1947.5018850800525
FDE02,OUT018,1515.9581761066715
FDN45,OUT017,3756.5161299986503
FDS09,OUT013,796.0556649447947
NCA54,OUT018,3019.4599912039953
FDP09,OUT010,573.651803661079
FDC53,OUT045,1538.0030927227945
NCM55,OUT017,3055.3174301517715
FDL09,OUT018,2761.051440921026
FDA11,OUT019,230.45391653225153
FDA50,OUT045,1530.7018935989367
FDC23,OUT017,2973.193904075112
FDE22,OUT049,2534.999340236949
FDD23,OUT046,3055.3174301517715
NCA29,OUT049,2867.764999323173
FDK38,OUT046,2485.730877736134
DRC13,OUT046,2021.1116854690322
NCP43,OUT049,2973.193904075112
FDX28,OUT049,1538.0030927227945
FDF08,OUT049,1499.8922667573058
FDZ33,OUT046,2487.5599251786784
FDD10,OUT049,2947.438889127197
FDO58,OUT017,2551.9601251524864
FDI50,OUT017,3814.344473253339
FDO58,OUT045,2575.6506831086135
FDX08,OUT013,3024.475580854944
NCK17,OUT010,132.13117641745205
FDF39,OUT035,4090.981499882997
FDU45,OUT010,269.17636995445116
NCJ18,OUT018,1947.5018850800525
DRC27,OUT019,575.629797851307
DRC25,OUT035,1444.3602848701735
FDU59,OUT035,2539.1043220613237
FDU28,OUT035,3058.1692111841385
NCP30,OUT046,672.1061143791052
FDB39,OUT018,927.9014185163776
FDE41,OUT013,1521.3465242864902
DRH11,OUT010,132.13117641745205
FDA58,OUT045,3873.156255398338
FDU50,OUT046,1937.5353782409331
FDM34,OUT013,2026.8884923874773
FDM44,OUT027,2853.9073636720677
FDR39,OUT045,3055.3174301517715
FDM25,OUT045,2867.764999323173
FDQ49,OUT049,2493.4720102638694
DRH25,OUT018,846.6241161471304
FDM09,OUT027,4284.3204704642185
FDL44,OUT019,381.2227739089491
NCR42,OUT018,656.5266481775328
DRL59,OUT046,894.6399383724031
FDX43,OUT013,2721.847275486864
DRK47,OUT010,576.1682830758242
FDU48,OUT018,2029.0536630757322
FDY12,OUT045,753.9275555062916
NCN43,OUT018,2021.1116854690322
NCM55,OUT018,3050.301840500823
FDQ21,OUT027,2987.585727944303
FDX13,OUT035,4024.9133354539135
NCK30,OUT027,5868.583486624664
FDG20,OUT049,2867.764999323173
DRG27,OUT017,660.0690287715041
FDY14,OUT018,3866.523890244428
FDP59,OUT035,1557.0947824236
FDU60,OUT017,2766.067030571975
NCC18,OUT019,418.84731188445744
DRJ39,OUT017,3677.9438029422267
FDS07,OUT049,1922.6856494239546
FDM08,OUT027,5868.583486624664
FDP51,OUT045,2021.1116854690322
FDU16,OUT035,1387.6399752266911
FDH12,OUT013,1561.8454973646596
DRE48,OUT010,505.80617058169895
NCL42,OUT027,5868.583486624664
FDR21,OUT045,2898.3455799595854
NCW29,OUT035,2029.0536630757322
FDO11,OUT013,4003.148436709638
NCM31,OUT049,2048.376951022947
FDV35,OUT019,368.6087887445018
FDF58,OUT017,1019.6711966507239
NCE43,OUT049,2766.067030571975
FDA02,OUT035,2461.759795769732
DRL37,OUT010,132.13117641745205
FDR24,OUT018,1512.5774229314186
FDW59,OUT049,1396.1165545040715
FDS22,OUT049,687.7921101583647
FDW24,OUT017,746.0255608677365
FDU24,OUT035,1530.7018935989367
FDA21,OUT027,5100.072817307677
FDH58,OUT027,2933.9337397561762
FDW36,OUT018,1557.0947824236
FDI45,OUT027,4461.608434330467
FDU01,OUT018,3050.301840500823
FDF35,OUT027,2881.5431399378126
FDU43,OUT019,576.0641493133295
FDE24,OUT019,363.08743927529235
FDK50,OUT049,2553.8806694188006
FDG31,OUT045,1064.308442832279
FDC60,OUT045,1499.8922667573058
FDL36,OUT013,1536.5198230093818
FDP21,OUT013,3058.1692111841385
FDW16,OUT045,1499.8922667573058
FDX02,OUT017,3766.4921899972223
FDQ58,OUT027,4095.5433961895205
FDT51,OUT046,1678.9618455911104
FDD59,OUT049,1328.7522525380177
NCM42,OUT018,1563.9004529673152
FDA57,OUT018,660.0690287715041
FDZ48,OUT035,1697.196439112945
FDE46,OUT045,2489.4529958615526
NCZ30,OUT019,278.6161074247145
FDB56,OUT017,3058.1692111841385
FDA25,OUT027,2853.9073636720677
FDD20,OUT013,2021.1116854690322
FDL25,OUT013,1539.9784871180373
NCO18,OUT049,2890.3119648533043
FDJ45,OUT017,656.5266481775328
FDR12,OUT035,2785.9688566986656
NCF19,OUT010,132.13117641745205
FDK25,OUT046,2674.271763919445
NCR17,OUT046,1927.2955996623111
FDC52,OUT046,2487.5599251786784
NCA54,OUT017,3024.475580854944
FDR45,OUT010,576.1682830758242
NCM19,OUT049,1922.6856494239546
FDF39,OUT027,5868.583486624664
FDX23,OUT049,1530.7018935989367
FDD58,OUT027,2839.254373770918
FDX28,OUT013,1552.013077744547
NCD31,OUT013,2553.8806694188006
FDU57,OUT018,2487.5599251786784
FDI27,OUT046,743.4701545438548
NCM42,OUT046,1561.8454973646596
FDD32,OUT027,2213.0269916180264
FDI34,OUT013,3792.92795944128
NCM29,OUT049,2026.8884923874773
FDG46,OUT018,1828.7057613623554
DRC01,OUT010,132.13117641745205
FDB15,OUT027,5868.583486624664
NCA17,OUT027,4088.8595318561065
FDF10,OUT046,2485.730877736134
FDR26,OUT027,4777.612234206189
FDI02,OUT049,1697.196439112945
NCM54,OUT010,277.99822544364014
FDF14,OUT013,2487.5599251786784
FDJ33,OUT010,272.75226539727925
FDM20,OUT035,3930.277756916436
FDC03,OUT027,5747.735222308095
NCX05,OUT046,1947.5018850800525
NCM41,OUT027,2788.113952175202
NCU29,OUT010,369.3818632013318
FDQ59,OUT017,1403.8938791733751
FDH46,OUT010,241.09591152142565
FDH09,OUT013,807.1654080761945
NCD06,OUT045,746.0385686542336
FDC15,OUT035,2491.9792600761434
DRD37,OUT027,1011.1602676178039
FDT28,OUT027,4088.8595318561065
FDR28,OUT027,4244.002460128904
FDT38,OUT017,1440.546218824026
FDV34,OUT027,1547.6617485846637
FDY52,OUT035,1037.1873796431298
FDB34,OUT013,1506.4499915075628
DRL23,OUT018,1557.0947824236
DRB24,OUT046,2489.4529958615526
FDJ50,OUT046,931.7433305506388
FDQ49,OUT035,2489.4529958615526
FDP20,OUT035,2021.1116854690322
FDV19,OUT027,4210.9473944543215
NCR54,OUT045,3058.1692111841385
FDO09,OUT010,576.6026345378467
FDS57,OUT018,2090.629071068314
FDN10,OUT049,1947.5018850800525
FDV23,OUT049,2024.0149924264222
FDY28,OUT049,3652.9755092419578
DRG51,OUT013,2551.9601251524864
FDD45,OUT019,230.26203766070324
NCL18,OUT027,5721.7285938053765
NCM29,OUT013,2026.8884923874773
FDF17,OUT027,5772.213830876577
FDE22,OUT017,2549.306960478749
FDQ22,OUT017,656.5266481775328
FDS01,OUT013,2985.2524780265558
FDW35,OUT027,971.276624543401
FDJ33,OUT046,2021.1116854690322
NCF54,OUT035,2867.764999323173
FDE09,OUT013,1620.557854954145
NCE06,OUT045,2549.306960478749
DRH49,OUT049,1321.8970545459042
FDY43,OUT045,2785.9688566986656
NCT05,OUT017,4024.668735202683
FDZ34,OUT045,3058.1692111841385
FDL38,OUT017,1453.5132623984505
FDZ31,OUT017,3058.1692111841385
FDR14,OUT035,914.992103248158
NCN54,OUT049,1309.3793578154998
NCC42,OUT027,2998.721868523471
FDK08,OUT017,1538.0030927227945
FDP59,OUT013,1557.0947824236
FDV22,OUT035,2518.809032483861
FDD33,OUT035,3828.4031929697685
DRE60,OUT027,5868.583486624664
FDK52,OUT046,3788.8819485749714
FDA02,OUT017,2485.730877736134
FDM56,OUT049,1563.9004529673152
FDE57,OUT035,2048.376951022947
FDM32,OUT045,1492.9011899096406
NCQ30,OUT027,2972.857702736369
FDQ27,OUT027,2853.9073636720677
FDT60,OUT027,2987.585727944303
FDU43,OUT049,3902.728728012508
NCO55,OUT035,1561.8454973646596
FDG02,OUT045,3058.1692111841385
FDJ28,OUT013,3058.1692111841385
FDP40,OUT045,1697.196439112945
FDJ38,OUT045,3058.1692111841385
NCC54,OUT017,3899.2302110574587
NCZ41,OUT046,2024.0149924264222
FDK38,OUT019,368.0715411245915
FDU52,OUT013,2491.9792600761434
FDC40,OUT046,1248.8326606619585
NCR30,OUT017,1107.0667642405683
NCN18,OUT017,1697.196439112945
FDB50,OUT035,1326.1213358524014
FDG04,OUT013,3055.3174301517715
FDR26,OUT035,2890.3119648533043
NCT17,OUT018,3053.15362153319
FDX35,OUT027,5868.583486624664
FDS12,OUT046,2024.0149924264222
NCZ29,OUT027,2992.8979661363455
FDB38,OUT010,382.97690642428
FDP12,OUT013,705.3159320804463
FDP22,OUT046,792.9451082366613
FDS26,OUT018,3862.264145940018
FDR52,OUT046,3058.1692111841385
DRJ13,OUT046,2549.306960478749
FDU48,OUT027,2992.8979661363455
FDE29,OUT035,992.0157932146016
NCT29,OUT049,2021.1116854690322
DRK37,OUT018,3053.15362153319
FDK55,OUT046,1462.9856073614283
FDR07,OUT046,1530.7018935989367
FDO21,OUT027,5868.583486624664
FDK46,OUT049,4072.412916748865
FDB12,OUT045,1557.0947824236
FDT31,OUT027,5107.336712686762
FDJ33,OUT045,2021.1116854690322
FDC26,OUT027,2894.303998914742
NCQ02,OUT045,3055.3174301517715
FDP08,OUT010,506.1609141294472
FDB11,OUT027,5868.583486624664
FDV55,OUT013,2485.730877736134
FDW20,OUT049,2021.1116854690322
NCJ18,OUT019,278.4242285531662
FDC41,OUT018,1179.5465838814764
FDE14,OUT027,2853.9073636720677
FDG35,OUT013,2867.764999323173
FDF45,OUT035,927.4666769132683
FDS19,OUT027,2067.691024914428
FDS58,OUT019,380.2895126895153
FDA26,OUT017,3728.612469338122
FDM32,OUT049,1458.3828204933423
FDL45,OUT046,2024.0149924264222
FDZ55,OUT049,2536.707714278367
FDY37,OUT049,2048.376951022947
FDO46,OUT046,3058.1692111841385
FDQ60,OUT046,2014.7491478417533
FDA19,OUT018,2026.8884923874773
FDL15,OUT046,2489.4529958615526
FDM10,OUT018,3456.1717431786938
NCL05,OUT017,661.9125939030388
DRK49,OUT010,132.13117641745205
NCE18,OUT027,5868.583486624664
FDG40,OUT049,665.3439879545637
DRI59,OUT045,3766.6583905777497
FDK28,OUT035,4050.47049244039
NCD06,OUT019,132.13117641745205
FDO11,OUT019,576.0641493133295
FDK27,OUT046,1995.4409797662056
FDT43,OUT027,1040.0090862510222
FDD38,OUT018,1552.013077744547
FDA16,OUT049,3723.2024002834914
FDL14,OUT027,4095.5433961895205
NCM17,OUT049,672.2368610603361
FDD20,OUT045,2021.1116854690322
FDA40,OUT045,1462.4276192917253
FDL43,OUT045,1323.38481917575
FDV15,OUT045,1557.0947824236
FDE52,OUT046,1501.8072917478366
NCL17,OUT010,362.111417259237
NCJ31,OUT045,3894.3820568214737
FDR60,OUT045,1309.7763812222515
NCA18,OUT035,1937.5353782409331
FDS21,OUT027,1378.8717510789422
FDW09,OUT035,1308.463454884008
FDL26,OUT035,2489.4529958615526
FDS47,OUT018,1504.1769464649665
FDC39,OUT046,3399.0482508205077
FDT51,OUT035,1678.9618455911104
FDK40,OUT035,4091.318698286562
NCG19,OUT045,3860.613811196102
FDZ07,OUT046,1064.9381879758998
FDF08,OUT027,2724.743081284284
FDO04,OUT013,1011.2436516093628
FDK41,OUT018,1405.3035005349489
FDP15,OUT049,4027.3284089714302
NCD43,OUT018,1557.0947824236
NCP18,OUT013,2487.5599251786784
FDZ51,OUT046,1524.1547883561493
DRH13,OUT035,1563.9004529673152
FDF38,OUT045,666.456423098575
NCI43,OUT045,751.1798412285153
FDM38,OUT027,1221.091402214358
FDS03,OUT013,1193.1716588240402
DRJ47,OUT017,2867.764999323173
FDT50,OUT010,226.38873255114598
FDV02,OUT046,2867.764999323173
NCG18,OUT017,1557.0947824236
FDW52,OUT046,2573.3588511229545
FDS40,OUT035,660.1344312747627
FDN31,OUT017,3058.1692111841385
FDA37,OUT045,2021.1116854690322
FDA15,OUT046,4009.523748330564
FDL39,OUT046,3024.475580854944
FDJ53,OUT045,2021.1116854690322
FDX22,OUT013,3650.6556067236593
NCZ42,OUT045,3900.399898333057
FDD56,OUT027,4492.738335833617
FDD40,OUT017,3058.1692111841385
FDS50,OUT013,3721.849063151392
NCN14,OUT013,3055.3174301517715
FDT15,OUT013,3055.3174301517715
NCS18,OUT027,2863.957411484659
NCO26,OUT010,271.0329866148237
FDF58,OUT018,1034.096048194918
NCB19,OUT013,1521.3465242864902
FDH26,OUT017,2045.864753975977
DRB24,OUT027,4095.5433961895205
FDA49,OUT018,1450.6257083372245
FDB32,OUT045,1530.7018935989367
FDI36,OUT017,3061.7774682987642
NCA17,OUT010,369.8256736399224
FDH22,OUT013,2021.1116854690322
NCM26,OUT018,2489.4529958615526
FDT15,OUT027,5094.100915044368
FDB16,OUT018,1469.8537568796644
NCP54,OUT027,2987.585727944303
FDJ36,OUT013,1554.4917162721488
FDO28,OUT045,2014.7491478417533
FDU09,OUT013,992.0529354379281
FDF29,OUT017,2024.0149924264222
FDY08,OUT013,2037.0331713459152
DRJ59,OUT018,656.5266481775328
FDT23,OUT027,2067.691024914428
FDU15,OUT018,656.5266481775328
FDT47,OUT013,1538.1873343710624
FDI53,OUT019,383.2125647967711
FDR59,OUT018,3866.523890244428
FDD53,OUT035,663.6768118687344
FDY51,OUT017,3721.0210401734553
FDT04,OUT049,667.0615485162443
FDU51,OUT049,2890.3119648533043
FDG14,OUT035,2487.5599251786784
NCU06,OUT045,3815.5347013282208
DRG25,OUT046,3055.3174301517715
DRH49,OUT035,1387.2472901444098
FDN15,OUT035,2029.0536630757322
FDL43,OUT018,1242.4337117808445
NCT18,OUT049,3055.3174301517715
NCB31,OUT013,4055.636676280015
FDK57,OUT035,1986.2499220183024
FDY04,OUT019,383.2125647967711
NCP54,OUT046,2021.1116854690322
FDF41,OUT013,3893.8620408458573
FDM01,OUT045,1557.0947824236
FDW03,OUT045,1557.0947824236
FDF28,OUT045,2021.1116854690322
FDY37,OUT017,2048.376951022947
FDQ03,OUT017,3866.7660692619656
FDP51,OUT027,2953.617077963036
FDJ40,OUT017,1678.9618455911104
FDC32,OUT049,1524.1547883561493
DRI49,OUT027,2261.618149704836
NCW54,OUT017,913.6515164989344
FDF09,OUT017,656.5266481775328
FDP45,OUT018,3803.634721826127
DRJ23,OUT018,3050.301840500823
FDS59,OUT017,1678.9618455911104
FDY08,OUT046,2029.0536630757322
FDX16,OUT049,2485.730877736134
FDY16,OUT018,3050.301840500823
FDK32,OUT035,2489.4529958615526
FDQ22,OUT013,707.0334926421273
NCC31,OUT018,2493.4720102638694
FDG58,OUT049,2489.4529958615526
DRF48,OUT013,3058.1692111841385
DRH36,OUT049,1091.4451052242057
NCR30,OUT035,1160.837052629621
FDB03,OUT019,576.0641493133295
FDZ28,OUT027,2992.8979661363455
FDR35,OUT017,3066.3107696640072
DRD15,OUT027,5868.583486624664
FDJ33,OUT019,280.3283132577347
FDA56,OUT010,272.94414426882753
FDP56,OUT046,753.3849586412755
NCT30,OUT046,753.3849586412755
FDK15,OUT017,1545.3650798719405
FDH44,OUT018,2485.730877736134
FDV01,OUT013,2491.9792600761434
DRG03,OUT017,2489.4529958615526
FDG50,OUT027,2736.3351014139203
FDR16,OUT010,575.7073741498818
FDZ60,OUT046,1561.8454973646596
DRG03,OUT045,2489.4529958615526
FDS56,OUT018,3868.619185855167
FDU33,OUT045,736.7425820119164
DRD27,OUT035,1538.0030927227945
FDW22,OUT046,3758.7131684087235
DRA24,OUT045,2556.8442629221686
FDF38,OUT049,667.0615485162443
FDX48,OUT013,2489.4529958615526
FDS58,OUT018,2539.1043220613237
FDC32,OUT046,1519.9184754967107
NCQ29,OUT045,4075.6892930912304
DRK39,OUT018,1419.0678611794044
NCS38,OUT017,1929.807136812667
DRO47,OUT013,1697.196439112945
DRG27,OUT027,971.276624543401
FDC57,OUT027,5691.236804348707
FDS55,OUT046,2485.730877736134
NCJ06,OUT018,2014.7491478417533
FDO01,OUT019,284.36956613482306
NCM55,OUT045,3055.3174301517715
FDC52,OUT049,2487.5599251786784
FDQ15,OUT045,1322.2940779526562
NCT30,OUT027,1038.4944859395378
NCR42,OUT027,965.8906788178949
FDD28,OUT035,913.6515164989344
FDQ34,OUT049,1557.0947824236
FDZ12,OUT027,3026.897336146453
DRE13,OUT019,199.26571932696473
NCN07,OUT019,285.5261927070039
FDM28,OUT035,3024.475580854944
FDI10,OUT017,2867.764999323173
FDQ25,OUT013,2796.4759818839257
FDA38,OUT010,576.1682830758242
DRI13,OUT049,3665.5699747584313
FDY20,OUT027,2736.3351014139203
NCZ53,OUT035,3055.3174301517715
NCM31,OUT013,2461.759795769732
DRB01,OUT017,3058.1692111841385
DRF37,OUT046,4066.078880027745
NCF42,OUT049,2890.3119648533043
FDF16,OUT018,2487.5599251786784
FDB41,OUT013,796.0556649447947
FDR34,OUT013,3790.1738436959545
FDR15,OUT018,2491.9792600761434
NCV42,OUT019,274.84833311033805
FDW51,OUT035,3666.3317515084145
FDU36,OUT017,1530.7018935989367
FDX60,OUT049,1351.4572860435871
FDY03,OUT035,1911.9639253203566
FDW55,OUT045,3944.262958604398
FDT01,OUT010,574.0861551231014
FDG58,OUT013,2491.9792600761434
FDK21,OUT017,4011.5685476135964
NCS41,OUT019,464.2860393771326
FDS10,OUT045,3040.6364760207634
NCT53,OUT046,2573.3588511229545
FDJ28,OUT018,3053.15362153319
FDX44,OUT045,1464.6720260066757
FDT20,OUT018,658.2442087392135
FDO44,OUT017,1620.557854954145
NCX17,OUT049,3849.26874329859
FDY01,OUT017,1947.5018850800525
FDJ12,OUT027,5868.583486624664
DRK35,OUT018,656.5266481775328
FDD47,OUT019,388.98828720070685
NCM53,OUT035,1561.8454973646596
FDO45,OUT013,1518.9812772835098
NCM42,OUT010,256.3781492247626
FDE04,OUT046,2985.2524780265558
NCI30,OUT027,5868.583486624664
FDZ19,OUT013,2867.764999323173
FDW57,OUT013,2898.3455799595854
FDA25,OUT013,1554.4917162721488
FDT22,OUT046,954.2411099258696
FDP51,OUT013,1976.0808703099217
FDD48,OUT027,2926.6201865182497
FDY39,OUT035,3055.3174301517715
FDO48,OUT010,576.6026345378467
FDD23,OUT027,5100.072817307677
DRN35,OUT027,965.8906788178949
FDT01,OUT035,3665.9945531048497
FDC20,OUT010,132.13117641745205
DRJ35,OUT035,1012.98282244255
FDB32,OUT046,1524.1547883561493
FDL24,OUT046,2867.764999323173
NCV42,OUT035,1786.8013089414262
FDZ46,OUT046,1563.9004529673152
FDC15,OUT013,2491.9792600761434
FDD08,OUT019,132.13117641745205
FDY50,OUT049,1494.5742921616716
FDD36,OUT013,1983.4966513202871
FDG57,OUT027,1038.4944859395378
FDL21,OUT018,661.0309913002076
FDN16,OUT027,2853.9073636720677
FDJ09,OUT027,1026.8314353096432
FDS01,OUT010,432.71177865752236
FDV33,OUT017,4076.233719850375
DRE12,OUT017,1927.2955996623111
FDR07,OUT013,1538.1873343710624
FDP48,OUT010,465.9257790996364
NCB55,OUT035,927.4666769132683
FDQ08,OUT013,1081.7518781029332
FDR34,OUT035,3830.8269081199874
FDO33,OUT046,1699.910383512708
FDP13,OUT045,664.6316030662846
FDX12,OUT049,3905.2361967182683
NCT06,OUT049,2640.9948046065797
FDR16,OUT019,574.0438571204019
FDE36,OUT046,2573.3588511229545
FDZ36,OUT049,3055.3174301517715
FDV13,OUT045,1460.0585569458935
NCZ17,OUT035,660.1344312747627
FDU56,OUT045,3055.3174301517715
FDM09,OUT035,2855.507796464255
FDV02,OUT017,2867.764999323173
FDS34,OUT018,1828.7057613623554
FDA11,OUT049,1530.7018935989367
FDP09,OUT017,3660.9162082997855
FDB29,OUT027,2916.0936041921905
FDT19,OUT017,2867.764999323173
DRH15,OUT017,674.3148831237482
FDY38,OUT046,3809.64669704419
FDF14,OUT027,4088.8595318561065
FDN48,OUT010,224.5900745048162
FDQ12,OUT013,3803.237020041734
NCJ43,OUT045,2867.764999323173
FDE17,OUT019,368.7244191419358
FDB05,OUT035,4016.23159400783
FDH10,OUT045,3058.1692111841385
NCR06,OUT017,660.0690287715041
FDU32,OUT018,2021.1116854690322
FDD56,OUT049,2867.764999323173
FDO36,OUT018,3019.4599912039953
FDH16,OUT010,218.4032187054927
FDX10,OUT018,656.5266481775328
FDZ37,OUT017,1468.9231547111485
FDU31,OUT010,576.6026345378467
DRC49,OUT049,2048.376951022947
FDL15,OUT045,2489.4529958615526
FDN32,OUT019,484.38589319955844
DRH59,OUT027,1456.8755400181667
NCU29,OUT049,2485.730877736134
FDR37,OUT019,465.0491911714198
FDS14,OUT018,2504.4722059680435
FDU02,OUT027,5868.583486624664
FDJ08,OUT035,3058.1692111841385
NCZ06,OUT045,4018.115546220668
FDO31,OUT049,1368.5767426139998
FDH31,OUT018,1552.013077744547
FDS58,OUT017,2536.707714278367
NCA53,OUT027,1038.4944859395378
FDF50,OUT046,3061.7774682987642
NCW42,OUT049,3758.37353082604
NCQ17,OUT045,2493.4720102638694
FDK51,OUT018,3870.0166422856287
NCW41,OUT010,376.07985164535705
NCR29,OUT017,911.2062887206869
FDB08,OUT019,378.8734828778837
FDA40,OUT027,2532.1291900783826
FDL14,OUT018,2526.0351648710534
FDB47,OUT046,3582.9395620575156
FDO03,OUT035,3817.2145692632384
DRK13,OUT019,512.772693221148
FDX13,OUT010,576.1682830758242
FDF52,OUT046,3055.3174301517715
FDT11,OUT013,3058.1692111841385
FDB08,OUT013,2536.707714278367
FDQ28,OUT018,2491.9792600761434
FDD29,OUT045,4020.868816228076
NCQ29,OUT027,5868.583486624664
NCO02,OUT013,1194.5122455732637
FDR56,OUT010,506.7710725681915
NCM54,OUT049,2021.1116854690322
FDP51,OUT035,1947.5018850800525
FDT38,OUT013,1501.162397271511
FDZ20,OUT018,3808.9735857470123
FDJ53,OUT013,2021.1116854690322
FDX13,OUT049,4005.4155072193084
FDP58,OUT035,3738.542043280767
NCK31,OUT019,132.13117641745205
FDA35,OUT018,2021.1116854690322
FDV37,OUT018,3067.3550486120184
NCO07,OUT027,5868.583486624664
FDA20,OUT045,3055.3174301517715
FDZ59,OUT035,2721.847275486864
NCY17,OUT017,678.9747703813338
FDQ28,OUT035,2489.4529958615526
FDV35,OUT017,2491.9792600761434
FDQ36,OUT013,705.3159320804463
FDD34,OUT018,2553.8806694188006
FDK51,OUT045,4085.492639480404
FDV31,OUT035,2867.764999323173
FDR04,OUT035,1530.7018935989367
FDR14,OUT049,914.992103248158
DRC36,OUT010,423.96751305407537
FDE39,OUT019,278.6161074247145
FDP57,OUT049,1557.0947824236
FDE57,OUT046,2048.376951022947
NCN18,OUT046,1692.5116779523137
NCQ05,OUT018,2487.5599251786784
FDW47,OUT035,2014.7491478417533
FDV46,OUT035,2029.0536630757322
NCP29,OUT045,1054.5890288679204
FDE09,OUT018,1674.087200584264
NCU06,OUT027,5868.583486624664
FDT19,OUT010,422.5462171985249
DRF15,OUT017,2487.5599251786784
DRI51,OUT013,2785.9688566986656
NCX54,OUT013,1557.0947824236
DRE01,OUT013,3886.388103011827
NCB07,OUT045,3058.1692111841385
FDU50,OUT035,1927.2955996623111
FDG40,OUT035,660.1344312747627
FDW10,OUT018,2862.749409672224
FDX51,OUT013,3058.1692111841385
NCP17,OUT045,1057.5980338197755
FDP21,OUT035,3055.3174301517715
FDL04,OUT045,1557.0947824236
FDV23,OUT013,2021.1116854690322
FDF24,OUT046,1376.04151712302
FDH56,OUT027,2916.0936041921905
FDB51,OUT049,1003.669143234731
FDI58,OUT027,2831.551193412142
FDR20,OUT013,793.4429093098605
FDC51,OUT018,2021.1116854690322
FDB16,OUT027,2532.1291900783826
FDE40,OUT049,1000.274976287246
NCM17,OUT035,667.0273043805354
FDU56,OUT035,3055.3174301517715
FDS32,OUT019,288.3701970929658
FDX02,OUT049,3764.4294841028855
FDT39,OUT027,4095.5433961895205
FDE35,OUT017,913.6515164989344
NCI42,OUT019,570.4260150245675
DRL23,OUT046,1557.0947824236
FDA10,OUT046,2021.1116854690322
FDA11,OUT013,1538.1873343710624
NCM06,OUT046,2491.9792600761434
NCT05,OUT035,4060.039292610086
NCQ02,OUT010,487.11286240142886
NCY06,OUT049,2026.8884923874773
FDY56,OUT035,3781.2399700298433
FDL02,OUT035,1557.0947824236
NCI06,OUT035,2918.477976508219
FDQ14,OUT045,2487.5599251786784
FDQ12,OUT017,3802.466789230617
FDP36,OUT046,753.3849586412755
FDK21,OUT027,5868.583486624664
FDO40,OUT045,2485.730877736134
NCK54,OUT019,277.65110555174067
FDY09,OUT018,2885.2963752023556
NCW30,OUT049,4072.4339199428937
NCC55,OUT027,965.8906788178949
FDE58,OUT018,1947.5018850800525
FDR39,OUT013,3055.3174301517715
FDU28,OUT049,3055.3174301517715
FDH08,OUT017,3799.8838404770977
FDG35,OUT045,2867.764999323173
FDG22,OUT049,665.3439879545637
FDC34,OUT035,2504.4722059680435
FDP15,OUT018,3815.535791739516
FDK34,OUT010,576.1682830758242
FDU45,OUT035,1937.5353782409331
FDQ04,OUT027,969.4330594118662
FDX22,OUT018,3454.9328652448376
FDB45,OUT017,1557.0947824236
NCH43,OUT027,5868.583486624664
DRE60,OUT046,3756.3607925477386
FDD17,OUT027,5868.583486624664
NCM54,OUT017,2024.0149924264222
NCH55,OUT013,2024.0149924264222
NCT06,OUT017,2573.3588511229545
FDA48,OUT027,5868.583486624664
FDY58,OUT027,5868.583486624664
FDO25,OUT045,3660.8663334789685
FDN50,OUT045,1530.7018935989367
FDH35,OUT035,2573.3588511229545
FDK09,OUT045,3801.076507731097
FDO16,OUT013,1490.0304200236073
FDW11,OUT045,1075.8568156589288
FDU47,OUT027,2998.721868523471
NCQ42,OUT010,278.1901043151884
FDK55,OUT027,2736.3351014139203
FDN08,OUT049,1939.8473278444526
FDT57,OUT045,3883.8009276107514
FDJ12,OUT018,3403.646654753239
DRL59,OUT017,786.2645384481749
NCN53,OUT046,667.6017712564302
FDO51,OUT010,132.13117641745205
FDK56,OUT017,3058.1692111841385
FDY12,OUT035,829.0855118780652
FDU15,OUT035,660.1344312747627
FDQ19,OUT046,3905.5968374949803
DRF15,OUT045,2489.4529958615526
