Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3404.661141695205
FDK03,OUT035,4137.204208444966
FDT45,OUT017,1084.3286858821766
NCC54,OUT027,5093.38453245461
FDP08,OUT018,2809.34640820309
FDU44,OUT046,2621.9636526663817
DRG39,OUT035,1068.014367993397
FDU32,OUT049,2077.8639506032023
FDY27,OUT049,2904.0614365184883
NCP54,OUT013,2000.9862184517
NCZ41,OUT049,2099.011147780959
DRL49,OUT013,2301.3816603815035
FDI05,OUT018,1047.4931520508228
FDY56,OUT045,3499.4088026328554
DRC13,OUT013,2076.818332370266
NCV29,OUT017,2911.2094495948263
FDR24,OUT049,1614.7810667453173
FDZ34,OUT018,2727.2381863129135
FDP37,OUT035,2151.873103267268
FDX08,OUT027,4277.847796153947
FDS57,OUT045,2186.3148166850715
NCG18,OUT049,1758.00693701841
FDK25,OUT018,2406.9573166633477
FDH53,OUT049,1508.9887251684622
DRI59,OUT018,3180.780885023598
FDA52,OUT046,2804.9621062389324
FDT20,OUT010,-1129.3788796181275
FDE36,OUT019,759.0889431785457
FDI24,OUT017,2851.513867062826
FDB28,OUT018,2838.006240430684
FDV11,OUT017,2923.2092994429504
FDP01,OUT046,2482.7478654995266
FDD34,OUT027,3995.452901392404
FDJ50,OUT027,2369.7957589525536
FDZ44,OUT013,1965.3711394953452
DRO59,OUT035,1405.6986136179278
DRB48,OUT045,711.3261488986744
FDR21,OUT018,2487.9047983144997
NCE42,OUT010,1764.433236033909
FDO23,OUT046,1517.2287943282918
NCE30,OUT018,2998.020431298198
FDQ22,OUT035,872.5772591640025
FDY01,OUT045,1819.9410894626292
FDS08,OUT017,2906.1384573961245
FDG28,OUT018,3594.714980531084
FDQ51,OUT018,661.7165591147899
FDB05,OUT017,3958.9852437241057
FDO56,OUT049,2031.8969742459722
FDE02,OUT018,1257.3968751632945
FDN45,OUT017,3553.5037010315878
FDS09,OUT013,960.8390454149342
NCA54,OUT018,2559.602845940339
FDP09,OUT010,1455.877594200792
FDC53,OUT045,1591.2496779425194
NCM55,OUT017,2999.611925567502
FDL09,OUT018,2415.502997069942
FDA11,OUT019,-309.01349842382524
FDA50,OUT045,1496.5270406682223
FDC23,OUT017,2931.317315011855
FDE22,OUT049,2623.713816313355
FDD23,OUT046,2976.145872272323
NCA29,OUT049,2799.3012854108056
FDK38,OUT046,2345.7586652943414
DRC13,OUT046,1990.4511071708473
NCP43,OUT049,2891.3254510406055
FDX28,OUT049,1717.130012542948
FDF08,OUT049,1628.4588154206695
FDZ33,OUT046,2363.0328120245454
FDD10,OUT049,2947.0858771748804
FDO58,OUT017,2679.0438100718593
FDI50,OUT017,3728.494288942296
FDO58,OUT045,2565.6470628366237
FDX08,OUT013,2894.0239057672807
NCK17,OUT010,-1119.7221131437047
FDF39,OUT035,4240.7786670117375
FDU45,OUT010,4.3535009672053775
NCJ18,OUT018,1574.2940957819862
DRC27,OUT019,1924.090135772235
DRC25,OUT035,1549.7262810898867
FDU59,OUT035,2676.4069800696984
FDU28,OUT035,3150.721489595995
NCP30,OUT046,746.4702920946087
FDB39,OUT018,719.3624092786495
FDE41,OUT013,1521.086393079036
DRH11,OUT010,-904.381280803378
FDA58,OUT045,3590.3320896559408
FDU50,OUT046,1908.699274595949
FDM34,OUT013,2116.4200117126034
FDM44,OUT027,3105.9116352210276
FDR39,OUT045,2818.7857986542376
FDM25,OUT045,2748.9579136881034
FDQ49,OUT049,2621.0056169448276
DRH25,OUT018,657.8980580662906
FDM09,OUT027,4150.100469077638
FDL44,OUT019,715.02186184235
NCR42,OUT018,353.8848525881235
DRL59,OUT046,929.7561596486496
FDX43,OUT013,2689.887662587309
DRK47,OUT010,1623.9074228798218
FDU48,OUT018,1846.0077103107349
FDY12,OUT045,864.7471146595345
NCN43,OUT018,1698.9959331760863
NCM55,OUT018,2589.5398069596918
FDQ21,OUT027,3408.234325487343
FDX13,OUT035,4029.864274128884
NCK30,OUT027,5308.910419301025
FDG20,OUT049,2875.149496036062
DRG27,OUT017,822.4371247598548
FDY14,OUT018,3808.321624709983
FDP59,OUT035,1866.6341392066074
FDU60,OUT017,2809.1955567245996
NCC18,OUT019,755.5482932686867
DRJ39,OUT017,3479.5249445108316
FDS07,OUT049,1926.902900853518
FDM08,OUT027,4923.831935991292
FDP51,OUT045,1921.3212894340697
FDU16,OUT035,1558.8902899851585
FDH12,OUT013,1771.3691635647363
DRE48,OUT010,1192.9547929180553
NCL42,OUT027,5181.421525698405
FDR21,OUT045,2732.767596975146
NCW29,OUT035,2232.939830950683
FDO11,OUT013,3963.9879200620553
NCM31,OUT049,2316.8165296170223
FDV35,OUT019,563.9427964008736
FDF58,OUT017,1197.8867642805699
NCE43,OUT049,2721.054426600061
FDA02,OUT035,2486.717435084764
DRL37,OUT010,-1071.7340422278614
FDR24,OUT018,1285.0954520901503
FDW59,OUT049,1497.5990131870626
FDS22,OUT049,974.0051405457141
FDW24,OUT017,1014.0966497850068
FDU24,OUT035,1725.1758064604674
FDA21,OUT027,4355.907572579534
FDH58,OUT027,3325.972117625169
FDW36,OUT018,1435.4278894679317
FDI45,OUT027,4157.0865546806535
FDU01,OUT018,2683.0980647295587
FDF35,OUT027,3172.8337958541724
FDU43,OUT019,1858.8806030262317
FDE24,OUT019,418.4934335662605
FDK50,OUT049,2685.4103394307617
FDG31,OUT045,1047.9872026657936
FDC60,OUT045,1468.034107403035
FDL36,OUT013,1531.6770467053234
FDP21,OUT013,3061.753066978955
FDW16,OUT045,1492.421400108026
FDX02,OUT017,3597.265170433481
FDQ58,OUT027,3883.2538193752007
FDT51,OUT046,1859.8553760251036
FDD59,OUT049,1468.1741542398063
NCM42,OUT018,1494.3934372934912
FDA57,OUT018,497.52638496992597
FDZ48,OUT035,1962.1439582237301
FDE46,OUT045,2376.483890328958
NCZ30,OUT019,79.42894989807678
FDB56,OUT017,3093.75490371695
FDA25,OUT027,3171.091631002893
FDD20,OUT013,2052.556486723444
FDL25,OUT013,1589.4472500502807
NCO18,OUT049,2863.7755717553114
FDJ45,OUT017,778.1000764103939
FDR12,OUT035,2879.127916108223
NCF19,OUT010,-1023.291706463191
FDK25,OUT046,2639.0295028267665
NCR17,OUT046,1835.2740705103702
FDC52,OUT046,2469.933587741623
NCA54,OUT017,2931.177238367148
FDR45,OUT010,1856.2014802604895
NCM19,OUT049,1912.3303855005088
FDF39,OUT027,5541.88096566142
FDX23,OUT049,1701.2665329751062
FDD58,OUT027,3062.284093907385
FDX28,OUT013,1671.746814343718
NCD31,OUT013,2593.315157880821
FDU57,OUT018,2160.7767497782
FDI27,OUT046,884.0282763278934
NCM42,OUT046,1747.0338097415133
FDD32,OUT027,2835.1491188522214
FDI34,OUT013,3624.703243212669
NCM29,OUT049,2167.3801318374403
FDG46,OUT018,1617.3990200858818
DRC01,OUT010,-940.216384993017
FDB15,OUT027,5460.471818248409
NCA17,OUT027,3786.281035342502
FDF10,OUT046,2366.4704706145235
FDR26,OUT027,4238.304356197704
FDI02,OUT049,1941.300185295881
NCM54,OUT010,158.36716231149103
FDF14,OUT013,2451.540279373895
FDJ33,OUT010,114.65051135771
FDM20,OUT035,3953.581620302718
FDC03,OUT027,4522.005643628897
NCX05,OUT046,1848.3326830296312
NCM41,OUT027,2925.4432611683587
NCU29,OUT010,473.5592788360641
FDQ59,OUT017,1547.4758600191153
FDH46,OUT010,-150.061193807123
FDH09,OUT013,954.1535925560139
NCD06,OUT045,755.5894429844083
FDC15,OUT035,2571.1833981550176
DRD37,OUT027,2243.3646614791082
FDT28,OUT027,3797.130657436838
FDR28,OUT027,4060.4717806928975
FDT38,OUT017,1544.8337232994213
FDV34,OUT027,2755.4370148991043
FDY52,OUT035,1232.904208859372
FDB34,OUT013,1483.0121193093103
DRL23,OUT018,1446.737665641753
DRB24,OUT046,2436.7914367504904
FDJ50,OUT046,973.6700312877039
FDQ49,OUT035,2638.2348229962945
FDP20,OUT035,2152.3655856943415
FDV19,OUT027,3991.340369647348
NCR54,OUT045,2974.80069313513
FDO09,OUT010,2165.5557900855288
FDS57,OUT018,2000.6788301367
FDN10,OUT049,2003.279373563421
FDV23,OUT049,2103.9394854672205
FDY28,OUT049,3445.880529948333
DRG51,OUT013,2597.3064178189265
FDD45,OUT019,-350.4445208953821
NCL18,OUT027,4380.484682728764
NCM29,OUT013,2117.4699163842915
FDF17,OUT027,4499.19992006871
FDE22,OUT017,2670.077214267208
FDQ22,OUT017,832.0966603021885
FDS01,OUT013,2875.844250973252
FDW35,OUT027,2225.752987637247
FDJ33,OUT046,2035.9848602959628
NCF54,OUT035,2822.6537419010137
FDE09,OUT013,1842.460780958369
NCE06,OUT045,2459.4355881519923
DRH49,OUT049,1439.0747420776388
FDY43,OUT045,2616.274712930961
NCT05,OUT017,4024.561319655411
FDZ34,OUT045,2943.9626820030016
FDL38,OUT017,1619.2879038032024
FDZ31,OUT017,3108.4045257182183
FDR14,OUT035,1097.9049986991138
NCN54,OUT049,1405.6990412816672
NCC42,OUT027,3630.0909226114973
FDK08,OUT017,1787.780629374341
FDP59,OUT013,1805.440121920769
FDV22,OUT035,2686.645415877836
FDD33,OUT035,3760.4470662836434
DRE60,OUT027,4896.299192061699
FDK52,OUT046,3517.3007905376985
FDA02,OUT017,2486.231303840813
FDM56,OUT049,1874.822125335074
FDE57,OUT035,2409.5447983803424
FDM32,OUT045,1431.3603266034322
NCQ30,OUT027,3366.459760271965
FDQ27,OUT027,3176.132810177635
FDT60,OUT027,3429.879493009307
FDU43,OUT049,3857.895519027232
NCO55,OUT035,1846.788443053971
FDG02,OUT045,2950.2725411482297
FDJ28,OUT013,3037.910572616728
FDP40,OUT045,1812.8772406135852
FDJ38,OUT045,2976.7797796417717
NCC54,OUT017,3806.8236274787632
NCZ41,OUT046,1987.9429519052835
FDK38,OUT019,510.7716102153039
FDU52,OUT013,2499.3645674334502
FDC40,OUT046,1330.3916614714183
NCR30,OUT017,1335.6155652669045
NCN18,OUT017,1874.512003387882
FDB50,OUT035,1438.3567669035224
FDG04,OUT013,3003.841113482111
FDR26,OUT035,2935.1097880164725
NCT17,OUT018,2663.4422999219646
FDX35,OUT027,4980.439797663073
FDS12,OUT046,2014.854742703801
NCZ29,OUT027,3416.4345080259995
FDB38,OUT010,738.27274585656
FDP12,OUT013,797.1322180281709
FDP22,OUT046,954.9568559298365
FDS26,OUT018,3750.1279385103776
FDR52,OUT046,3041.6389658160647
DRJ13,OUT046,2525.292125662765
FDU48,OUT027,3523.632672404153
FDE29,OUT035,1177.8875171261825
NCT29,OUT049,2031.611815421265
DRK37,OUT018,2672.427649565393
FDK55,OUT046,1469.8037751025472
FDR07,OUT046,1577.7466758000442
FDO21,OUT027,4971.022050161578
FDK46,OUT049,4124.133954846385
FDB12,OUT045,1681.0182235396826
FDT31,OUT027,4398.964789270738
FDJ33,OUT045,1980.7414358726126
FDC26,OUT027,3190.5484654479874
NCQ02,OUT045,2880.823901189873
FDP08,OUT010,1166.6098869684888
FDB11,OUT027,4932.21399143112
FDV55,OUT013,2366.488889327683
FDW20,OUT049,2068.7897742283244
NCJ18,OUT019,-3.1492201369853774
FDC41,OUT018,995.2139432979568
FDE14,OUT027,3136.573392407382
FDG35,OUT013,2855.386145679913
FDF45,OUT035,1209.7887530201867
FDS19,OUT027,2772.443722953768
FDS58,OUT019,720.0799513299338
FDA26,OUT017,3571.161040775244
FDM32,OUT049,1570.986558656728
FDL45,OUT046,2042.4810697829016
FDZ55,OUT049,2638.1957007905
FDY37,OUT049,2405.299523080883
FDO46,OUT046,3046.496159040141
FDQ60,OUT046,1961.0362687622119
FDA19,OUT018,1827.4182410447872
FDL15,OUT046,2450.5520890220478
FDM10,OUT018,3043.689734512924
NCL05,OUT017,872.5589388506057
DRK49,OUT010,-1098.2913631469692
NCE18,OUT027,5292.119334426837
FDG40,OUT049,774.2712558415378
DRI59,OUT045,3376.7442921395714
FDK28,OUT035,4102.654784302714
NCD06,OUT019,-1067.1636505464173
FDO11,OUT019,2065.0294034135227
FDK27,OUT046,1949.8016152003547
FDT43,OUT027,2342.49293416347
FDD38,OUT018,1464.3222093345614
FDA16,OUT049,3526.2411184311695
FDL14,OUT027,3915.896948293632
NCM17,OUT049,876.5741548358719
FDD20,OUT045,1953.8052906564665
FDA40,OUT045,1452.4786748869744
FDL43,OUT045,1269.742313976223
FDV15,OUT045,1599.7949257564608
FDE52,OUT046,1540.0742019587935
NCL17,OUT010,390.0592536589761
NCJ31,OUT045,3579.484996893995
FDR60,OUT045,1244.5631378181145
NCA18,OUT035,1991.7205285339967
FDS21,OUT027,2574.8668461075845
FDW09,OUT035,1517.120169896508
FDL26,OUT035,2589.2695191829507
FDS47,OUT018,1191.1610792961376
FDC39,OUT046,3190.3972433799104
FDT51,OUT035,2008.9015819012136
FDK40,OUT035,4217.475291383976
NCG19,OUT045,3537.687878601624
FDZ07,OUT046,1109.8506943468658
FDF08,OUT027,2940.7554090569547
FDO04,OUT013,1028.4255887926754
FDK41,OUT018,1107.0911093691436
FDP15,OUT049,4035.648368242593
NCD43,OUT018,1432.3411423169935
NCP18,OUT013,2386.369517506475
FDZ51,OUT046,1583.7330622382494
DRH13,OUT035,1899.933714720964
FDF38,OUT045,751.732888206726
NCI43,OUT045,814.5042726078058
FDM38,OUT027,2421.0117032774283
FDS03,OUT013,1155.3534417478686
DRJ47,OUT017,2785.294320524387
FDT50,OUT010,-249.392090142068
FDV02,OUT046,2716.6504626609117
NCG18,OUT017,1788.0850729063714
FDW52,OUT046,2648.787329709222
FDS40,OUT035,853.5270634272787
FDN31,OUT017,3094.6875400549193
FDA37,OUT045,1973.082677733238
FDA15,OUT046,3880.186870086634
FDL39,OUT046,2883.7864034443633
FDJ53,OUT045,1910.6068829545336
FDX22,OUT013,3374.022882129503
NCZ42,OUT045,3629.3871290968027
FDD56,OUT027,4221.761608070742
FDD40,OUT017,3187.1372809119644
FDS50,OUT013,3468.216114750944
NCN14,OUT013,2898.9969560371746
FDT15,OUT013,2961.3989813367643
NCS18,OUT027,3163.0260059762472
NCO26,OUT010,-46.334966108471804
FDF58,OUT018,821.8546638955098
NCB19,OUT013,1444.309460988498
FDH26,OUT017,2403.8258027552424
DRB24,OUT027,3837.408636783433
FDA49,OUT018,1169.9702436540422
FDB32,OUT045,1531.049963939088
FDI36,OUT017,3221.1003504723903
NCA17,OUT010,479.8742488310313
FDH22,OUT013,2031.971257181653
NCM26,OUT018,2132.538914880544
FDT15,OUT027,4346.484095737843
FDB16,OUT018,1190.8867426315985
NCP54,OUT027,3393.1118903455804
FDJ36,OUT013,1733.5919004618179
FDO28,OUT045,1877.8646608759116
FDU09,OUT013,1044.379142360051
FDF29,OUT017,2229.106678901897
FDY08,OUT013,2288.1185992157853
DRJ59,OUT018,431.9496889144226
FDT23,OUT027,2797.1549935602484
FDU15,OUT018,506.750649783399
FDT47,OUT013,1688.5783567322446
FDI53,OUT019,764.9254007051085
FDR59,OUT018,3819.880925418133
FDD53,OUT035,909.0081592328357
FDY51,OUT017,3518.650112341781
FDT04,OUT049,804.9028314646823
FDU51,OUT049,2905.1861971763938
FDG14,OUT035,2597.6346164347665
NCU06,OUT045,3491.9809060296925
DRG25,OUT046,2907.1128194432567
DRH49,OUT035,1528.8781944281657
FDN15,OUT035,2377.5901904890598
FDL43,OUT018,1036.7561518533046
NCT18,OUT049,2932.402648144322
NCB31,OUT013,4020.08838329228
FDK57,OUT035,2065.1742838754503
FDY04,OUT019,763.6398333637243
NCP54,OUT046,1942.7624952221797
FDF41,OUT013,3796.966835929911
FDM01,OUT045,1663.4123510917168
FDW03,OUT045,1705.7201575587494
FDF28,OUT045,1971.5029852665182
FDY37,OUT017,2422.041406795413
FDQ03,OUT017,3817.303158893096
FDP51,OUT027,3395.3565362685135
FDJ40,OUT017,1955.7117920689388
FDC32,OUT049,1628.6656562408934
DRI49,OUT027,2729.626636487328
NCW54,OUT017,1048.8529703088498
FDF09,OUT017,846.017051249251
FDP45,OUT018,3657.15908471749
DRJ23,OUT018,2646.7808615457516
FDS59,OUT017,1959.6022741036281
FDY08,OUT046,2226.895664198365
FDX16,OUT049,2444.854197968971
FDY16,OUT018,2659.341404809066
FDK32,OUT035,2607.3427231686937
FDQ22,OUT013,792.1210915377144
NCC31,OUT018,2191.2860630517284
FDG58,OUT049,2569.4302303184977
DRF48,OUT013,2981.0783612604805
DRH36,OUT049,1328.0130980314598
NCR30,OUT035,1389.5057996219869
FDB03,OUT019,1873.8838862817142
FDZ28,OUT027,3497.4310782196717
FDR35,OUT017,3221.273112440149
DRD15,OUT027,5007.763764857897
FDJ33,OUT019,165.1404739240004
FDA56,OUT010,102.31134828576751
FDP56,OUT046,879.4185856700808
NCT30,OUT046,841.5738317706902
FDK15,OUT017,1742.3720571710815
FDH44,OUT018,2108.01807785597
FDV01,OUT013,2520.644783204534
DRG03,OUT017,2500.7494925853443
FDG50,OUT027,2929.034799937549
FDR16,OUT010,1493.8623342605692
FDZ60,OUT046,1738.609737994999
DRG03,OUT045,2365.1599678143216
FDS56,OUT018,3855.790945889718
FDU33,OUT045,793.9465488366301
DRD27,OUT035,1758.259549226825
FDW22,OUT046,3507.0225094575844
DRA24,OUT045,2543.847030679824
FDF38,OUT049,886.916176669075
FDX48,OUT013,2532.458077482259
FDS58,OUT018,2332.1433287560035
FDC32,OUT046,1525.0213163424232
NCQ29,OUT045,3939.413141010271
DRK39,OUT018,1119.9812963780357
NCS38,OUT017,1922.355023880048
DRO47,OUT013,1819.3026813401443
DRG27,OUT027,2172.5668359720034
FDC57,OUT027,4463.913719837081
FDS55,OUT046,2332.1504910198955
NCJ06,OUT018,1647.205890983855
FDO01,OUT019,282.40205692430516
NCM55,OUT045,2825.5148146343104
FDC52,OUT049,2572.142421022836
FDQ15,OUT045,1300.9378247439752
NCT30,OUT027,2254.245725141693
NCR42,OUT027,2042.847074534774
FDD28,OUT035,1162.3067774365627
FDQ34,OUT049,1775.4676659113306
FDZ12,OUT027,3686.3018848150487
DRE13,OUT019,-431.07685960250865
NCN07,OUT019,256.01666248093113
FDM28,OUT035,2987.400472335869
FDI10,OUT017,2845.0367008308044
FDQ25,OUT013,2776.916209643735
FDA38,OUT010,1891.539971151547
DRI13,OUT049,3453.457029996449
FDY20,OUT027,2955.611708077687
NCZ53,OUT035,3062.317699121377
NCM31,OUT013,2296.5809880985216
DRB01,OUT017,3038.1019939970292
DRF37,OUT046,4010.3423404160403
NCF42,OUT049,2817.486189241568
FDF16,OUT018,2094.5257322536404
FDB41,OUT013,935.3079868406844
FDR34,OUT013,3620.701874002074
FDR15,OUT018,2252.1564442699478
NCV42,OUT019,-56.66510366369516
FDW51,OUT035,3478.328463644849
FDU36,OUT017,1715.5896989949242
FDX60,OUT049,1451.660593018355
FDY03,OUT035,2013.3182027962243
FDW55,OUT045,3835.342600624559
FDT01,OUT010,1421.0489372267452
FDG58,OUT013,2524.0173277187014
FDK21,OUT017,3981.3273945475134
NCS41,OUT019,977.1813672816655
FDS10,OUT045,2803.9099033979933
NCT53,OUT046,2583.148803280022
FDJ28,OUT018,2732.983692272151
FDX44,OUT045,1410.7677585938616
FDT20,OUT018,471.2801596448355
FDO44,OUT017,1887.7895659765445
NCX17,OUT049,3689.13912944101
FDY01,OUT017,1999.8415203478098
FDJ12,OUT027,4736.264933862827
DRK35,OUT018,412.0910477509441
FDD47,OUT019,790.2341231930917
NCM53,OUT035,1850.4329945798725
FDO45,OUT013,1541.8963583343736
NCM42,OUT010,-97.50265027887383
FDE04,OUT046,2859.940763610292
NCI30,OUT027,5227.746688955308
FDZ19,OUT013,2779.1210448158317
FDW57,OUT013,2853.3120690353153
FDA25,OUT013,1752.5416572821896
FDT22,OUT046,1021.0982143029869
FDP51,OUT013,1993.3242429934394
FDD48,OUT027,3315.3343566412505
FDY39,OUT035,3060.1194486583577
FDO48,OUT010,1637.0951529948156
FDD23,OUT027,4378.539885893419
DRN35,OUT027,2104.4062438272585
FDT01,OUT035,3476.8204046649544
FDC20,OUT010,-878.371450106526
DRJ35,OUT035,1207.0973865113283
FDB32,OUT046,1559.5877930216493
FDL24,OUT046,2781.416183118479
NCV42,OUT035,1954.7497678799646
FDZ46,OUT046,1779.6615825916315
FDC15,OUT013,2467.0577196494824
FDD08,OUT019,-1125.06217833256
FDY50,OUT049,1575.3065938191853
FDD36,OUT013,1977.0997042416468
FDG57,OUT027,2304.634064750125
FDL21,OUT018,556.6696840679765
FDN16,OUT027,3135.8096627690857
FDJ09,OUT027,2261.28809213554
FDS01,OUT010,972.4359227782675
FDV33,OUT017,4175.012624903799
DRE12,OUT017,1933.83503925362
FDR07,OUT013,1631.5380611898427
FDP48,OUT010,1066.769964895609
NCB55,OUT035,1099.787410019512
FDQ08,OUT013,1136.3725593042564
FDR34,OUT035,3778.187232225841
FDO33,OUT046,1815.4282025412347
FDP13,OUT045,693.2955189480605
FDX12,OUT049,3895.2149863642494
NCT06,OUT049,2699.5486495936425
FDR16,OUT019,1518.8679051723348
FDE36,OUT046,2656.914949969168
FDZ36,OUT049,3038.9584841930573
FDV13,OUT045,1458.4875916000221
NCZ17,OUT035,807.3199709562159
FDU56,OUT045,2828.3251096820895
FDM09,OUT035,2867.9743642811445
FDV02,OUT017,2813.310544189962
FDS34,OUT018,1599.3596531651422
FDA11,OUT049,1678.6348167735937
FDP09,OUT017,3411.6705101760163
FDB29,OUT027,3323.081789708865
FDT19,OUT017,2868.2895626036825
DRH15,OUT017,883.5577551400902
FDY38,OUT046,3648.652461841993
FDF14,OUT027,3845.3566191072123
FDN48,OUT010,-328.9913251129325
FDQ12,OUT013,3625.684578713476
NCJ43,OUT045,2651.160986956701
FDE17,OUT019,600.0579776218746
FDB05,OUT035,3987.7169203858166
FDH10,OUT045,2963.350040691733
NCR06,OUT017,860.8246819872809
FDU32,OUT018,1706.7327365175927
FDD56,OUT049,2855.742653077474
FDO36,OUT018,2575.119502110388
FDH16,OUT010,-346.40796763615356
FDX10,OUT018,444.1408434160726
FDZ37,OUT017,1627.0958996563863
FDU31,OUT010,1579.025712220448
DRC49,OUT049,2334.087317276392
FDL15,OUT045,2368.6731087665003
FDN32,OUT019,1068.519190860697
DRH59,OUT027,2659.026032821756
NCU29,OUT049,2427.0811962894504
FDR37,OUT019,1074.5949061373249
FDS14,OUT018,2225.117278512665
FDU02,OUT027,4937.955514697002
FDJ08,OUT035,3145.831874130514
NCZ06,OUT045,3823.6119436158765
FDO31,OUT049,1517.1148081667648
FDH31,OUT018,1447.7483172763189
FDS58,OUT017,2688.9129880766936
NCA53,OUT027,2296.681677863735
FDF50,OUT046,3093.3251337733295
NCW42,OUT049,3526.143076675492
NCQ17,OUT045,2372.180245742473
FDK51,OUT018,3822.583649945092
NCW41,OUT010,612.8992229982073
NCR29,OUT017,1057.0269087169536
FDB08,OUT019,669.7999958778418
FDA40,OUT027,2885.3303452642413
FDL14,OUT018,2282.108310378206
FDB47,OUT046,3233.6331246369223
FDO03,OUT035,3736.699645670202
DRK13,OUT019,1172.225317130812
FDX13,OUT010,1978.7034080741837
FDF52,OUT046,2873.0579369006687
FDT11,OUT013,3044.3353579202294
FDB08,OUT013,2573.156151967807
FDQ28,OUT018,2239.034939509466
FDD29,OUT045,3862.624031461815
NCQ29,OUT027,5418.76516614513
NCO02,OUT013,1133.0383758123533
FDR56,OUT010,1210.6651112181712
NCM54,OUT049,2086.3298151588865
FDP51,OUT035,2067.8437339524885
FDT38,OUT013,1454.553250525183
FDZ20,OUT018,3655.1629574876574
FDJ53,OUT013,1984.0781181208272
FDX13,OUT049,3956.341779704156
FDP58,OUT035,3547.6765032023086
NCK31,OUT019,-940.818028762447
FDA35,OUT018,1761.7933051335588
FDV37,OUT018,2871.673639542823
NCO07,OUT027,4737.154336728704
FDA20,OUT045,2880.9040196534334
FDZ59,OUT035,2829.2028718603756
NCY17,OUT017,868.5595588904076
FDQ28,OUT035,2614.3338512699047
FDV35,OUT017,2534.3377644230545
FDQ36,OUT013,731.9774134003776
FDD34,OUT018,2327.701761652676
FDK51,OUT045,4028.4733966389385
FDV31,OUT035,2893.567358282093
FDR04,OUT035,1740.7703076316068
FDR14,OUT049,1045.0489957574646
DRC36,OUT010,898.3990070312202
FDE39,OUT019,101.39995963038882
FDP57,OUT049,1806.3536060121623
FDE57,OUT046,2263.459588519353
NCN18,OUT046,1764.6380832541088
NCQ05,OUT018,2101.748157011762
FDW47,OUT035,2086.287218063548
FDV46,OUT035,2360.9058098675373
NCP29,OUT045,991.6409537793568
FDE09,OUT018,1546.42196222911
NCU06,OUT027,4955.460396322432
FDT19,OUT010,861.0469093177285
DRF15,OUT017,2504.8365938889106
DRI51,OUT013,2701.445045889232
NCX54,OUT013,1720.3300058135612
DRE01,OUT013,3719.283667031678
NCB07,OUT045,2964.7067239006274
FDU50,OUT035,2034.0490123226236
FDG40,OUT035,818.1637447493601
FDW10,OUT018,2490.603800466082
FDX51,OUT013,3129.7305959648756
NCP17,OUT045,1019.7023347121228
FDP21,OUT035,3140.7287925061287
FDL04,OUT045,1646.333170817338
FDV23,OUT013,2009.659236747707
FDF24,OUT046,1415.937861314346
FDH56,OUT027,3310.983510167179
FDB51,OUT049,1180.4249905286051
FDI58,OUT027,3031.2125780027877
FDR20,OUT013,944.0694774797204
FDC51,OUT018,1774.1038829835913
FDB16,OUT027,2867.702665980531
FDE40,OUT049,1181.9913357042037
NCM17,OUT035,921.9656156844799
FDU56,OUT035,3047.823491107964
FDS32,OUT019,445.965885307818
FDX02,OUT049,3582.0450965307846
FDT39,OUT027,3904.4136572795633
FDE35,OUT017,1159.96518721785
NCI42,OUT019,1412.4528810019497
DRL23,OUT046,1717.1361565319744
FDA10,OUT046,1943.9123874423665
FDA11,OUT013,1624.3005768235985
NCM06,OUT046,2422.572505376403
NCT05,OUT035,4105.019704675264
NCQ02,OUT010,1050.114714676954
NCY06,OUT049,2149.471138457262
FDY56,OUT035,3672.5777746514245
FDL02,OUT035,1878.1271800118814
NCI06,OUT035,2923.016061683927
FDQ14,OUT045,2330.282398319867
FDQ12,OUT017,3658.2418444248574
FDP36,OUT046,913.6199574190615
FDK21,OUT027,5317.453905107052
FDO40,OUT045,2303.4361842381186
NCK54,OUT019,24.107312041665637
FDY09,OUT018,2524.679372391573
NCW30,OUT049,4109.750772772955
NCC55,OUT027,2091.5758823869805
FDE58,OUT018,1633.6606932162351
FDR39,OUT013,2921.894167421252
FDU28,OUT049,3056.2646377645706
FDH08,OUT017,3661.466392621856
FDG35,OUT045,2759.7553095359904
FDG22,OUT049,825.26982870963
FDC34,OUT035,2631.02386349742
FDP15,OUT018,3662.9885494432633
FDK34,OUT010,1850.6125143148397
FDU45,OUT035,2067.645336863867
FDQ04,OUT027,2166.9494540938344
FDX22,OUT018,3057.244027516181
FDB45,OUT017,1813.2360128963396
NCH43,OUT027,4768.845961313301
DRE60,OUT046,3430.073595681022
FDD17,OUT027,5093.1500338902415
NCM54,OUT017,2125.2584321389786
NCH55,OUT013,2064.9135757030017
NCT06,OUT017,2691.0926750561116
FDA48,OUT027,4849.182887463906
FDY58,OUT027,4973.463425336268
FDO25,OUT045,3216.868594211073
FDN50,OUT045,1561.6168002173974
FDH35,OUT035,2747.3885964715605
FDK09,OUT045,3463.9352534292098
FDO16,OUT013,1436.9233997120896
FDW11,OUT045,1053.7264430311955
FDU47,OUT027,3703.241690903581
NCQ42,OUT010,177.0981021609732
FDK55,OUT027,2916.8022738581803
FDN08,OUT049,2013.7345576623711
FDT57,OUT045,3639.9721865642873
FDJ12,OUT018,3017.749432602642
DRL59,OUT017,1027.9696040960555
NCN53,OUT046,665.323086692321
FDO51,OUT010,-1005.4100704223217
FDK56,OUT017,3037.2563662443276
FDY12,OUT035,1095.7420194339195
